rowid,kepid,tce_plnt_num,tce_rogue_flag,tce_period,tce_period_err,tce_time0bk,tce_time0bk_err,tce_impact,tce_impact_err,tce_duration,tce_duration_err,tce_depth,tce_depth_err,tce_model_snr,tce_prad,tce_prad_err,tce_eqt,tce_eqt_err,tce_insol,tce_insol_err,tce_steff,tce_steff_err,tce_slogg,tce_slogg_err,tce_sradius,tce_sradius_err,av_training_set
550,2583153,1,,0.636799,1.21E-05,131.577,4.09E-03,9.00E-01,7.61E-01,1.876,4.13E+00,8.65E+01,1.26E+01,8.75E+00,2.14,1.23E+00,3.38E+03,1.00E+03,,,7071,313,4.04,0.33,1.981,1.163,AFP
551,2583153,2,,0.636857,6.99E-06,131.853,1.90E-03,1.73E-02,1.83E+02,2.661,2.28E+00,1.89E+02,1.63E+01,1.79E+01,2.753,1.52E+00,3.38E+03,1.00E+03,,,7071,313,4.04,0.33,1.981,1.163,AFP
552,2708885,1,,1.1469,7.23E-06,132.283,1.93E-03,6.83E-01,2.13E+00,1.732,1.73E-01,2.26E+02,2.12E+01,1.47E+01,1.378,9.34E-01,1.56E+03,3.14E+02,,,5423,213,4.5,0.26,0.862,0.341,AFP
553,2710327,1,,498.701,9.85E-03,181.434,1.27E-02,9.25E-01,3.52E-01,3.682,2.73E+00,6.85E+02,1.66E+02,5.17E+00,2.788,1.35E+00,2.19E+02,4.74E+01,,,5841,163,4.54,0.3,0.875,0.376,NTP
554,2710406,1,,4.25399,2.75E-05,132.395,3.89E-03,3.00E-01,5.66E+00,14.88,5.76E+00,8.97E+01,1.50E+01,6.37E+00,1.535,5.11E-01,1.60E+03,4.97E+02,,,6875,262,4.17,0.35,1.593,0.981,AFP
555,2719125,2,,1.845,2.66E-05,132.5,8.11E-03,5.99E-01,1.34E+00,6.315,2.41E+00,1.21E+01,1.37E+00,9.25E+00,0.6475,1.42E-01,2.36E+03,7.06E+02,,,7370,321,4.12,0.34,1.774,1.052,AFP
556,2719436,1,,0.745257,1.03E-05,131.928,1.61E-03,5.48E-02,4.93E+01,1.912,4.43E-01,2.49E+02,2.41E+01,1.19E+01,2.714,1.24E+00,3.12E+03,8.93E+02,,,7318,393,4.14,0.32,1.693,0.952,NTP
557,2719873,1,,17.2793,7.87E-07,135.274,3.75E-05,4.65E-01,1.11E-03,5.106,2.27E-03,1.81E+05,7.63E+01,2.97E+03,28.88,1.06E-02,5.56E+02,4.15E+01,,,5251,165,4.62,0.07,0.658,0.089,AFP
558,2719873,2,,17.2793,6.67E-06,143.895,3.14E-04,8.27E-01,3.74E-03,4.234,1.99E-02,1.17E+04,4.58E+01,3.04E+02,8.08,3.00E-02,5.56E+02,4.15E+01,,,5251,165,4.62,0.07,0.658,0.089,AFP
559,2852941,2,,2.89496,2.40E-05,132.621,4.97E-03,1.79E-02,4.28E+02,3.087,3.19E-01,3.72E+01,5.25E+00,9.10E+00,1.026,1.37E+00,1.90E+03,5.81E+02,,,7051,391,4.14,0.34,1.662,1,PC
560,2853029,1,,72.9332,8.11E-04,198.113,8.37E-03,6.99E-01,3.50E+00,3.835,1.71E+00,7.86E+02,8.22E+01,1.03E+01,2.267,2.68E+00,3.64E+02,4.65E+01,,,5376,167,4.6,0.16,0.758,0.188,PC
561,2853093,1,,161.528,3.45E-04,198,1.78E-03,6.75E-02,8.62E+00,3.646,2.69E-01,4.79E+03,9.78E+01,5.62E+01,5.967,7.64E-01,3.19E+02,5.51E+01,,,5870,169,4.54,0.25,0.867,0.296,PC
562,2853280,1,,1.32105,1.08E-05,132.002,4.05E-03,9.83E-01,3.22E-03,2.223,1.07E-01,6.95E+01,5.51E+00,1.37E+01,4.44,1.90E-01,3.80E+03,7.06E+02,,,7543,306,3.58,0.27,4.04,1.464,AFP
563,2975770,2,,369.079,2.62E-03,298.39,4.57E-03,3.02E-01,8.52E+00,5.357,8.62E-01,1.16E+03,8.18E+01,1.54E+01,2.706,2.41E+00,2.00E+02,1.93E+02,,,4850,183,4.51,0.85,0.815,1.565,PC
564,2975832,1,,0.813682,1.12E-05,131.567,1.22E-03,8.98E-01,2.29E-01,1.969,7.96E-01,8.03E+01,1.25E+01,8.35E+00,2.265,4.56E-01,3.15E+03,7.03E+02,,,6824,296,3.96,0.26,2.173,0.951,UNK
565,2975832,2,,1.62703,3.76E-05,132.376,1.51E-02,9.01E-01,1.70E-02,5.663,4.05E-01,1.15E+02,1.37E+01,7.95E+00,2.715,1.64E-01,2.50E+03,5.58E+02,,,6824,296,3.96,0.26,2.173,0.951,UNK
566,2976017,1,,3.19942,1.87E-05,133.002,3.51E-03,6.38E-02,1.91E+02,1.647,2.14E-01,7.49E+01,9.27E+00,9.30E+00,0.6,1.64E+00,1.02E+03,1.26E+02,,,5475,178,4.63,0.14,0.698,0.166,PC
567,1433531,1,,567.676,1.33E-02,436.55,1.88E-02,9.10E-01,8.81E-02,13.51,1.30E+00,3.26E+02,3.94E+01,8.23E+00,4.267,4.62E-01,3.25E+02,6.64E+01,,,6248,205,3.92,0.35,1.996,0.804,UNK
568,1433899,1,,0.520742,1.14E-05,131.698,2.71E-03,2.14E-01,2.69E+01,2.15,3.79E+00,6.96E+01,1.03E+01,1.04E+01,0.6621,1.02E+00,1.93E+03,3.28E+02,,,5338,178,4.55,0.2,0.805,0.268,NTP
569,1433962,1,,1.59262,6.12E-06,132.336,2.11E-03,9.43E-01,2.05E-02,3.444,1.36E-01,3.26E+02,1.36E+01,2.75E+01,1.537,7.30E-02,1.05E+03,5.70E+01,,,4504,133,4.63,0.04,0.647,0.059,AFP
570,1433980,1,,0.798036,1.43E-05,131.6,4.29E-03,9.01E-01,1.52E-01,2.672,1.50E+00,1.35E+02,2.82E+01,7.36E+00,2.336,4.00E-01,2.84E+03,6.94E+02,,,6572,256,4.05,0.26,1.722,0.832,UNK
571,1721157,1,,3.44926,1.28E-05,133.386,2.18E-03,4.88E-01,4.51E+00,1.5,1.30E-01,2.49E+02,2.27E+01,1.33E+01,1.262,1.04E+00,9.72E+02,9.18E+01,,,5119,177,4.58,0.12,0.791,0.139,PC
572,1721361,1,,3.02232,5.93E-05,133.055,1.26E-02,4.16E-01,6.44E+00,11.8,1.17E+01,1.58E+01,1.78E+00,9.05E+00,1.848,7.77E-01,4.15E+03,7.80E+02,,,10949,471,3.65,0.32,4.465,1.635,NTP
573,1721795,1,,0.870896,1.18E-05,131.954,2.36E-03,7.93E-01,7.82E-01,2.194,9.18E-01,5.02E+01,8.07E+00,8.29E+00,1.061,3.24E-01,2.44E+03,6.98E+02,,,6525,227,4.25,0.31,1.359,0.772,UNK
574,2010414,3,,2.55504,2.49E-05,132.272,6.13E-03,5.67E-01,2.60E+00,5.947,1.63E+00,3.27E+01,3.26E+00,1.09E+01,2.545,1.06E+00,3.05E+03,6.59E+02,,,7184,290,3.48,0.36,4.276,1.816,AFP
575,2010414,4,,2.55599,4.34E-05,131.545,8.58E-03,6.18E-01,1.94E+00,7.808,3.67E+00,3.19E+01,3.44E+00,1.05E+01,2.537,9.50E-01,3.05E+03,6.58E+02,,,7184,290,3.48,0.36,4.276,1.816,AFP
576,2010607,1,,18.6333,8.34E-05,141.573,3.67E-03,1.00E+00,7.44E-03,25.54,4.16E-01,9.16E+02,6.57E+01,1.39E+02,13.91,1.80E+00,1.12E+03,3.03E+01,,,6361,71,3.81,0.03,2.42,0.12,UNK
577,2162635,2,,3.30306,1.00E-04,133.252,2.06E-02,6.14E-01,2.38E+00,16.56,2.60E+01,2.61E+01,3.19E+00,9.28E+00,1.208,7.88E-01,1.58E+03,2.18E+02,,,5009,92,3.75,0.16,2.283,0.625,NTP
578,2162904,1,,1.53979,1.33E-05,132.295,2.88E-03,3.24E-01,1.09E+01,4.257,1.77E+00,3.29E+02,3.67E+01,1.06E+01,6.345,4.24E+00,3.31E+03,5.50E+02,,,7331,299,3.67,0.27,3.42,1.104,AFP
579,2162904,2,,0.64796,9.44E-06,131.937,2.05E-03,5.02E-01,4.68E+00,2.128,1.31E+00,3.14E+02,4.07E+01,1.13E+01,6.295,3.32E+00,4.41E+03,7.34E+02,,,7331,299,3.67,0.27,3.42,1.104,NTP
580,2162904,3,,1.53978,1.83E-05,131.802,4.76E-03,7.00E-01,2.50E+00,4.637,3.52E+00,3.06E+02,3.68E+01,1.04E+01,6.412,3.59E+00,3.31E+03,5.50E+02,,,7331,299,3.67,0.27,3.42,1.104,AFP
581,2162994,1,,2.0508,0.00E+00,132.632,0.00E+00,1.00E-01,0.00E+00,3,0.00E+00,3.53E+05,0.00E+00,-1.00E+00,44.09,0.00E+00,1.30E+03,0.00E+00,,,5610,169,4.53,0.27,0.808,0.356,UNK
582,2303304,1,,0.555037,1.45E-05,132.054,2.42E-03,3.03E-01,9.99E+00,2.032,1.65E+00,4.56E+01,8.84E+00,7.26E+00,2.22,1.99E+00,3.61E+03,1.52E+03,,,5011,129,3.32,0.44,3.324,2.789,NTP
583,2303365,1,,0.520683,1.06E-05,131.805,1.76E-03,9.07E-01,5.67E-01,1.122,1.07E+00,5.63E+01,7.83E+00,1.13E+01,3.167,1.43E+00,4.95E+03,8.80E+02,,,7517,313,3.64,0.27,3.603,1.245,AFP
584,2303365,2,,0.520697,6.93E-06,132.001,1.12E-03,7.17E-01,7.58E-01,1.223,2.15E-01,9.00E+01,8.16E+00,1.81E+01,3.692,7.04E-01,4.95E+03,8.80E+02,,,7517,313,3.64,0.27,3.603,1.245,AFP
585,2303365,3,,0.520703,0.00E+00,131.583,0.00E+00,1.00E-01,0.00E+00,1.5,0.00E+00,1.19E+02,0.00E+00,-1.00E+00,3.981,0.00E+00,4.95E+03,0.00E+00,,,7517,313,3.64,0.27,3.603,1.245,AFP
586,2303903,1,,3.70852,2.02E-05,134.488,3.46E-03,1.02E-01,7.73E+01,1.605,3.43E-01,2.93E+02,3.50E+01,9.99E+00,1.31,2.57E+00,9.99E+02,1.62E+02,,,5425,177,4.59,0.2,0.776,0.247,PC
587,2437505,2,,21.4767,5.13E-04,139.951,2.45E-02,8.79E-01,7.50E-02,7.936,9.27E-01,3.70E+03,3.55E+02,1.15E+01,7.119,6.55E-01,6.56E+02,5.22E-03,,,5780,0,4.44,0,1,0,AFP
588,2437762,1,,1.41413,2.29E-05,131.674,1.13E-02,9.81E-01,3.87E-03,2.672,1.56E-01,9.83E+01,9.37E+00,1.02E+01,2.826,1.45E-01,2.91E+03,7.09E+02,,,7680,288,4,0.28,2.173,1.047,UNK
589,2437783,1,,7.45345,1.43E-05,131.735,1.16E-03,9.24E-01,2.51E-01,4.123,3.28E-02,7.96E+04,5.02E+02,1.59E+02,42.35,1.88E+01,9.33E+02,5.98E-04,,,5780,0,4.44,0,1,0,AFP
590,2437783,2,,3.72685,1.94E-05,131.745,2.73E-03,4.89E-01,1.04E+00,3.098,4.19E-01,9.04E+03,3.37E+02,2.99E+01,9.715,1.52E+00,1.18E+03,2.04E-03,,,5780,0,4.44,0,1,0,UNK
591,2448307,1,,1.5993,1.58E-05,132.036,2.64E-03,7.43E-02,5.11E+01,4.827,2.46E+00,1.47E+02,3.10E+01,6.49E+00,3.139,1.96E+00,2.88E+03,4.99E+02,,,7377,317,3.88,0.23,2.552,0.856,NTP
592,2449053,1,,0.739747,8.21E-06,131.816,2.62E-03,4.96E-01,3.86E+00,2.321,1.23E+00,8.75E+01,9.45E+00,1.24E+01,0.8855,6.13E-01,1.82E+03,3.60E+02,,,5271,182,4.44,0.26,0.935,0.364,AFP
593,2449074,1,,4.94406,5.99E-06,134.193,8.55E-04,5.10E-01,1.93E+00,3.107,2.43E-01,8.26E+02,1.46E+01,6.18E+01,5.024,1.41E+00,1.42E+03,3.06E+02,,,6013,212,4.04,0.29,1.7,0.724,AFP
594,2449074,2,,4.94409,1.28E-05,131.714,1.85E-03,3.36E-01,7.73E+00,2.997,2.34E-01,3.33E+02,1.27E+01,2.83E+01,3.127,1.94E+00,1.42E+03,3.06E+02,,,6013,212,4.04,0.29,1.7,0.724,AFP
595,2571868,2,,0.534613,1.83E-05,131.917,3.10E-03,8.82E-02,1.32E+02,1.503,2.15E+00,5.92E+01,1.32E+01,6.86E+00,2.546,5.27E+00,5.09E+03,8.37E+02,,,8132,317,3.71,0.25,3.268,1.043,AFP
596,2571868,3,,0.52569,4.95E-05,131.943,1.06E-02,9.03E-01,2.10E+00,1.463,9.38E+00,2.41E+01,1.47E+01,2.59E+00,1.873,3.06E+00,5.12E+03,8.41E+02,,,8132,317,3.71,0.25,3.268,1.043,AFP
597,2572029,1,,6.00611,6.33E-05,133.411,8.00E-03,1.09E-02,1.02E+03,3.858,2.26E-01,4.46E+01,5.23E+00,9.00E+00,0.773,1.77E+00,1.13E+03,3.00E+02,,,6103,189,4.33,0.3,1.16,0.611,PC
598,2573056,1,,0.631787,5.24E-06,131.91,9.99E-04,9.01E-01,3.85E-01,1.123,3.08E-01,1.20E+02,8.36E+00,2.24E+01,1.24,3.85E-01,2.34E+03,4.78E+02,,,6508,223,4.48,0.29,0.967,0.389,AFP
599,2583234,1,,0.666094,1.48E-05,131.865,4.62E-03,3.27E-01,9.58E+00,2.016,1.21E+00,1.02E+01,2.00E+00,6.71E+00,1.056,6.48E-01,4.68E+03,8.35E+02,,,8130,335,3.73,0.29,3.239,1.123,UNK
600,2583234,2,,161.127,4.25E-03,181.495,1.96E-02,7.96E-01,2.89E+00,7.291,2.82E+00,1.39E+02,2.97E+01,5.78E+00,4.21,4.41E+00,7.52E+02,1.34E+02,,,8130,335,3.73,0.29,3.239,1.123,UNK
601,2583667,1,,460.881,1.91E-02,539.268,2.73E-02,7.73E-01,3.75E-01,13.9,2.09E+00,1.85E+03,2.82E+02,7.48E+00,6.006,9.84E-01,2.87E+02,8.35E+01,,,6517,326,4.35,0.33,1.278,0.733,UNK
602,2583669,1,,3.96651,3.13E-05,132.443,4.21E-03,9.22E-01,2.13E-02,7.121,1.49E-01,3.33E+02,4.33E+01,7.40E+00,3.284,2.23E-01,1.62E+03,6.41E+02,,,7100,300,4.26,0.43,1.52,1.194,UNK
603,2710406,2,,4.2536,1.96E-05,135.292,2.80E-03,9.35E-02,2.22E+01,15.02,5.94E+00,1.42E+02,1.57E+01,1.02E+01,1.913,7.01E-01,1.60E+03,4.97E+02,,,6875,262,4.17,0.35,1.593,0.981,AFP
604,2710406,3,,4.25357,2.01E-05,133.929,2.84E-03,5.00E-01,1.12E+00,15.01,2.70E+00,1.71E+02,1.25E+01,1.53E+01,2.155,2.96E-01,1.60E+03,4.97E+02,,,6875,262,4.17,0.35,1.593,0.981,AFP
605,2710623,1,,0.510487,1.65E-05,131.629,5.62E-03,8.50E-02,1.68E+02,2.408,1.31E+01,1.46E+01,3.41E+00,5.84E+00,0.4188,1.37E+00,2.40E+03,4.41E+02,,,5750,160,4.34,0.24,1.106,0.402,AFP
606,2711114,1,,1.42943,1.85E-07,132.751,4.47E-05,9.24E-01,9.49E-04,2.112,4.44E-03,2.90E+03,8.08E+00,5.79E+02,9.005,1.97E-02,2.10E+03,5.47E+02,,,6490,205,4.21,0.28,1.389,0.719,UNK
607,2719928,1,,4.19091,8.53E-05,134.813,1.50E-02,9.63E-01,1.05E-02,8.452,6.19E-01,8.15E+01,6.29E+00,1.21E+01,1.904,8.42E-02,1.72E+03,6.04E+02,,,7226,315,4.16,0.39,1.695,1.185,NTP
608,2719928,2,,29.3377,2.29E-04,136.738,6.51E-03,2.44E-01,1.76E+01,8.602,9.89E-01,1.74E+02,2.55E+01,7.16E+00,2.275,1.73E+00,8.97E+02,3.16E+02,,,7226,315,4.16,0.39,1.695,1.185,NTP
609,2719928,3,,1.72646,1.94E-05,132.319,3.31E-03,3.00E-01,7.16E+00,5.479,2.26E+00,4.81E+01,8.37E+00,6.16E+00,1.201,4.77E-01,2.31E+03,8.12E+02,,,7226,315,4.16,0.39,1.695,1.185,NTP
610,2853280,2,,1.32106,1.43E-05,132.664,6.63E-03,9.88E-01,2.35E-03,2.041,8.79E-02,6.87E+01,5.45E+00,1.56E+01,4.537,2.15E-01,3.80E+03,7.06E+02,,,7543,306,3.58,0.27,4.04,1.464,AFP
611,2853280,3,,1.30019,1.06E-05,132.291,2.56E-03,1.87E-01,1.22E+01,4.411,1.97E+00,6.43E+01,6.02E+00,1.21E+01,3.281,1.37E+00,3.82E+03,7.09E+02,,,7543,306,3.58,0.27,4.04,1.464,AFP
612,2853280,4,,1.65125,9.74E-06,132.223,1.87E-03,1.53E-01,2.53E+01,1.867,8.30E-02,1.13E+02,1.27E+01,1.43E+01,4.344,3.07E+00,3.53E+03,6.55E+02,,,7543,306,3.58,0.27,4.04,1.464,UNK
613,2853280,5,,3.30241,1.66E-05,131.548,3.19E-03,2.49E-02,1.97E+02,2.201,1.58E-01,1.25E+02,1.28E+01,1.17E+01,4.559,3.98E+00,2.80E+03,5.20E+02,,,7543,306,3.58,0.27,4.04,1.464,UNK
614,2985022,2,,0.99223,1.47E-05,131.864,2.81E-03,2.97E-01,1.43E+01,2.052,5.42E-01,1.74E+02,3.50E+01,6.70E+00,3.184,2.62E+00,3.22E+03,6.05E+02,,,7202,287,3.91,0.22,2.368,0.87,UNK
615,2985022,3,,1.23786,0.00E+00,132.539,0.00E+00,1.00E-01,0.00E+00,4.5,0.00E+00,1.01E+02,0.00E+00,-1.00E+00,2.405,0.00E+00,2.99E+03,0.00E+00,,,7202,287,3.91,0.22,2.368,0.87,UNK
616,2985054,1,,0.9129,1.04E-05,131.543,3.00E-03,3.07E-01,1.05E+01,2.333,9.42E-01,3.31E+01,4.39E+00,9.93E+00,0.8472,5.56E-01,2.49E+03,7.21E+02,,,6599,263,4.21,0.32,1.45,0.832,NTP
617,2985396,1,,1.30588,1.63E-05,131.721,3.92E-03,9.60E-01,6.89E-02,2.659,1.51E+00,1.86E+01,2.56E+00,8.02E+00,1.557,2.27E-01,3.21E+03,5.45E+02,,,7125,259,3.74,0.28,2.91,0.966,AFP
618,2985396,2,,1.30605,4.68E-05,132.342,1.30E-02,8.80E-01,1.34E+00,4.693,2.28E+01,6.86E+00,1.58E+00,4.64E+00,0.8721,7.04E-01,3.21E+03,5.45E+02,,,7125,259,3.74,0.28,2.91,0.966,AFP
619,1433980,2,,1.59261,9.86E-06,132.547,1.82E-03,3.01E-01,1.06E+01,1.623,1.27E-01,3.88E+02,6.29E+01,1.10E+01,3.451,2.27E+00,2.25E+03,5.51E+02,,,6572,256,4.05,0.26,1.722,0.832,AFP
620,1433980,3,,1.59957,8.36E-06,133.063,2.19E-03,6.46E-03,6.18E+02,3.764,8.12E-01,5.03E+02,5.45E+01,1.33E+01,3.884,2.90E+00,2.25E+03,5.50E+02,,,6572,256,4.05,0.26,1.722,0.832,AFP
621,1434660,1,,0.528498,6.70E-06,131.791,9.10E-04,2.04E-01,1.09E+01,1.211,2.33E-01,4.53E+01,3.90E+00,1.76E+01,1.248,5.00E-01,3.53E+03,1.00E+03,,,7163,271,4.09,0.32,1.818,1.021,AFP
622,1434660,2,,0.528502,8.10E-06,131.573,9.61E-04,9.00E-01,1.86E-01,1.04,2.38E-01,4.49E+01,4.31E+00,1.78E+01,1.42,2.05E-01,3.53E+03,1.00E+03,,,7163,271,4.09,0.32,1.818,1.021,AFP
623,1724222,1,,0.888567,1.44E-05,132.114,4.38E-03,6.88E-01,1.20E+00,3.942,3.82E+00,1.34E+01,1.81E+00,8.31E+00,0.8329,2.22E-01,3.15E+03,7.15E+02,,,7100,267,3.98,0.26,2.127,0.951,AFP
624,1724222,2,,0.888633,1.19E-05,131.667,2.75E-03,9.90E-02,5.57E+01,2.565,1.96E+00,1.89E+01,2.82E+00,1.17E+01,0.9354,9.09E-01,3.15E+03,7.15E+02,,,7100,267,3.98,0.26,2.127,0.951,AFP
625,1724513,1,,1.97518,8.18E-06,131.637,1.87E-03,7.00E-01,8.73E-01,1.622,8.31E-02,7.81E+01,6.54E+00,1.53E+01,1.226,2.89E-01,1.75E+03,5.37E+02,,,6225,203,4.25,0.31,1.294,0.787,AFP
626,1724719,1,,5.79186,3.01E-05,133.351,3.87E-03,9.00E-01,4.14E-01,3.381,5.32E-01,1.17E+02,7.91E+00,1.52E+01,1.383,4.94E-01,1.12E+03,2.84E+02,,,6185,197,4.38,0.3,1.087,0.545,PC
627,2011424,1,,0.521164,2.18E-05,131.61,3.08E-03,9.36E-01,3.60E-01,1.312,2.71E+00,1.42E+01,3.94E+00,4.81E+00,0.8667,3.90E-01,3.50E+03,7.55E+02,,,6774,210,4,0.24,1.912,0.817,AFP
628,2011424,2,,0.521309,3.18E-05,131.679,6.70E-03,8.72E-01,1.68E+00,1.95,1.13E+01,1.09E+01,3.30E+00,4.33E+00,0.7195,7.07E-01,3.50E+03,7.55E+02,,,6774,210,4,0.24,1.912,0.817,AFP
629,2011424,3,,0.521095,0.00E+00,131.967,0.00E+00,1.00E-01,0.00E+00,2,0.00E+00,1.52E+02,0.00E+00,-1.00E+00,2.385,0.00E+00,3.50E+03,0.00E+00,,,6774,210,4,0.24,1.912,0.817,AFP
630,2012722,1,,2.32604,1.45E-05,131.869,2.98E-03,4.76E-01,1.77E+00,3.008,1.34E-01,2.35E+01,2.67E+00,9.62E+00,0.8688,1.69E-01,2.06E+03,7.25E+02,,,7061,264,4.15,0.39,1.735,1.214,AFP
631,2012722,2,,2.32639,1.15E-05,133.194,2.30E-03,5.00E-01,1.70E+00,1.918,7.30E-02,2.86E+01,3.05E+00,1.12E+01,0.9623,1.93E-01,2.06E+03,7.25E+02,,,7061,264,4.15,0.39,1.735,1.214,AFP
632,2163326,1,,459.252,8.88E-03,260.339,1.30E-02,2.45E-01,6.44E+01,3.001,3.00E+00,9.53E+02,3.10E+02,5.69E+00,2.353,8.96E+00,2.06E+02,4.18E+01,,,5605,168,4.59,0.24,0.764,0.306,NTP
633,2164165,1,,0.540365,2.66E-05,131.623,4.87E-03,9.51E-03,4.57E+02,4.124,1.77E+01,1.22E+01,3.82E+00,4.40E+00,0.7518,5.52E-01,3.72E+03,8.68E+02,,,7100,263,3.98,0.26,2.127,0.979,UNK
634,2164169,1,,32.3125,1.67E-04,133.859,4.51E-03,9.02E-01,4.32E-02,6.345,3.31E-01,6.53E+02,2.34E+01,2.85E+01,2.943,1.39E-01,5.82E+02,1.27E+02,,,6000,193,4.48,0.3,0.973,0.419,PC
635,2164726,1,,0.686071,2.83E-05,131.627,1.18E-02,8.99E-01,2.12E+00,2.263,2.06E+01,8.17E+00,2.50E+00,4.07E+00,0.4806,7.70E-01,2.77E+03,6.80E+02,,,6625,226,4.19,0.27,1.444,0.703,UNK
636,2304168,1,,0.524588,5.55E-05,131.991,2.62E-02,8.25E-01,5.66E+00,2.274,3.29E+01,2.82E+00,1.93E+00,1.92E+00,0.6234,1.40E+00,4.63E+03,8.52E+02,,,7221,315,3.67,0.28,3.332,1.192,AFP
637,2304168,2,,0.524502,4.69E-05,131.975,2.85E-02,8.72E-01,1.23E+00,1.985,8.50E+00,1.26E+01,6.74E+00,5.66E+00,1.346,1.05E+00,4.63E+03,8.52E+02,,,7221,315,3.67,0.28,3.332,1.192,AFP
638,2304235,1,,0.570592,1.08E-05,132.054,1.50E-03,9.07E-01,3.55E-01,1.154,6.55E-01,3.40E+01,4.62E+00,1.07E+01,18.81,7.91E+00,7.83E+03,2.65E+03,,,4896,162,2.12,0.53,26.32,17.76,AFP
639,2304235,2,,0.570607,1.42E-05,131.855,1.51E-03,1.00E-01,3.82E+01,1.5,6.59E-01,3.88E+01,6.16E+00,1.15E+01,16.02,1.71E+01,7.83E+03,2.65E+03,,,4896,162,2.12,0.53,26.32,17.76,AFP
640,2437804,1,,7.45325,2.91E-05,131.754,2.78E-03,6.87E-01,1.06E+00,3.335,1.85E-01,3.11E+02,3.19E+01,1.05E+01,30.89,1.31E+01,2.66E+03,3.69E+02,,,4598,119,2.33,0.03,16.5,4.504,AFP
641,2437897,1,,3.30639,1.53E-05,132.412,2.67E-03,9.92E-02,4.83E+01,1.541,1.55E-01,3.64E+02,4.18E+01,1.08E+01,1.214,1.92E+00,8.41E+02,4.80E+01,,,4544,138,4.61,0.05,0.661,0.064,UNK
642,2438061,1,,2.44293,8.41E-07,132.014,2.67E-04,9.51E-01,4.61E-02,4.083,1.26E-02,3.16E+04,1.45E+02,3.06E+02,27.4,3.32E+00,1.35E+03,1.55E-04,,,5780,0,4.44,0,1,0,UNK
643,2438062,1,,2.44292,2.34E-06,132.022,8.61E-04,9.19E-01,4.99E-02,3.977,5.18E-02,1.82E+04,3.28E+02,1.01E+02,18.42,2.92E+00,1.35E+03,4.32E-04,,,5780,0,4.44,0,1,0,AFP
644,2449090,1,,4.94405,1.50E-06,134.192,3.20E-04,9.04E-01,7.46E-01,4.521,5.01E-02,1.37E+05,3.49E+02,6.89E+02,55.33,5.78E+01,1.07E+03,1.08E-04,,,5780,0,4.44,0,1,0,AFP
645,2449090,2,,4.94403,3.94E-06,131.723,8.37E-04,9.31E-01,7.88E-02,4.376,3.27E-02,4.40E+04,2.63E+02,2.66E+02,31.14,5.58E+00,1.07E+03,2.84E-04,,,5780,0,4.44,0,1,0,AFP
646,2449101,1,,0.739723,9.76E-06,131.829,3.48E-03,7.00E-01,4.51E+00,2.409,4.16E+00,2.43E+02,3.05E+01,1.05E+01,0.5815,8.39E-01,8.38E+02,6.14E+01,,,3417,57,4.9,0.06,0.35,0.05,AFP
647,2449245,1,,18.1773,2.70E-04,145.808,1.23E-02,4.86E-01,1.22E+01,4.85,1.17E+00,2.33E+02,2.84E+01,8.42E+00,1.603,2.52E+00,7.35E+02,1.52E+02,,,6147,207,4.46,0.28,1.023,0.418,UNK
648,2574201,1,,37.4783,2.39E-04,157.317,5.34E-03,9.96E-01,1.58E-01,5.221,4.02E-01,1.44E+03,7.17E+01,2.17E+01,3.123,5.09E+00,2.63E+02,2.16E+01,,,3688,78,4.81,0.09,0.44,0.07,AFP
649,2574338,1,,9.22958,3.48E-05,138.444,2.99E-03,2.77E-01,9.70E+00,2.188,2.57E-01,4.72E+02,2.81E+01,1.81E+01,2.277,1.27E+00,9.60E+02,2.10E+02,,,6363,216,4.44,0.28,1.035,0.448,PC
650,2574543,1,,6.70261,1.30E-05,134.373,1.10E-03,5.00E-01,1.80E+00,3.107,1.61E-01,6.17E+02,3.54E+01,1.81E+01,34.17,1.21E+01,2.64E+03,4.13E+02,,,4799,131,2.48,0.04,13.65,4.212,AFP
651,2574960,1,,1.57764,2.71E-05,131.572,8.81E-03,9.06E-01,1.65E-01,5.144,4.01E+00,1.33E+01,1.21E+00,1.12E+01,1.877,2.49E-01,3.64E+03,7.10E+02,,,7286,300,3.49,0.31,4.415,1.682,UNK
652,2583777,1,,0.958119,3.61E-07,132.053,6.22E-05,7.29E-01,5.12E-02,1.333,1.99E-02,4.55E+03,2.36E+01,6.57E+02,9.995,1.70E-01,2.27E+03,5.11E+02,,,6032,165,4.15,0.25,1.365,0.61,AFP
653,2583777,2,,0.958091,0.00E+00,131.582,0.00E+00,1.00E-01,0.00E+00,3,0.00E+00,4.17E+03,0.00E+00,-1.00E+00,8.819,0.00E+00,2.27E+03,0.00E+00,,,6032,165,4.15,0.25,1.365,0.61,AFP
654,2584115,1,,1.89022,2.42E-05,132.489,7.15E-03,7.90E-01,1.42E+00,5.818,6.38E+00,7.96E+01,8.59E+00,9.62E+00,0.9525,4.96E-01,1.62E+03,3.00E+02,,,6478,240,4.47,0.27,0.971,0.352,UNK
655,2584118,1,,0.723028,1.43E-05,131.593,4.51E-03,9.68E-03,9.18E+02,2.489,4.28E+00,3.49E+01,6.83E+00,7.08E+00,0.6159,1.04E+00,2.25E+03,4.48E+02,,,6388,223,4.44,0.27,1.037,0.406,UNK
