rowid,kepid,tce_plnt_num,tce_rogue_flag,tce_period,tce_period_err,tce_time0bk,tce_time0bk_err,tce_impact,tce_impact_err,tce_duration,tce_duration_err,tce_depth,tce_depth_err,tce_model_snr,tce_prad,tce_prad_err,tce_eqt,tce_eqt_err,tce_insol,tce_insol_err,tce_steff,tce_steff_err,tce_slogg,tce_slogg_err,tce_sradius,tce_sradius_err,av_training_set
16880,9666465,3,,0.512446,1.70E-05,131.715,4.30E-03,4.54E-01,8.15E+00,1.356,8.59E-01,4.16E+01,9.40E+00,6.33E+00,1.202,9.29E-01,3.59E+03,1.10E+03,,,7292,345,4.11,0.34,1.797,1.083,UNK
16909,9845909,1,,11.5706,1.14E-04,136.288,8.29E-03,1.09E-01,6.51E+01,3.08,5.29E-01,2.37E+02,2.51E+01,9.85E+00,1.375,2.21E+00,7.71E+02,1.61E+02,,,5718,185,4.48,0.27,0.9,0.372,PC
16953,9786335,1,,14.3858,2.43E-04,143.578,1.29E-02,3.32E-03,1.62E+03,15.92,5.39E-01,2.15E+02,2.40E+01,8.85E+00,1.704,1.79E+00,8.63E+02,2.49E+02,,,6392,266,4.4,0.33,1.162,0.665,UNK
16994,9655461,1,,0.977204,1.35E-05,132.254,5.24E-03,2.55E-01,1.41E+01,3.808,3.98E+00,9.26E+00,1.06E+00,9.96E+00,0.5295,3.32E-01,3.02E+03,1.09E+03,,,7965,319,4.21,0.42,1.706,1.229,UNK
17001,9712350,1,,51.5734,4.21E-04,158.077,6.40E-03,9.57E-01,2.23E-02,3.404,3.77E-01,1.01E+03,1.23E+02,1.26E+01,3.424,3.76E-01,4.17E+02,7.00E+01,,,5377,178,4.58,0.23,0.814,0.268,PC
17030,9848460,1,,0.56776,1.78E-05,131.949,2.66E-03,4.79E-01,2.27E+00,1.646,4.22E-01,1.47E+01,3.40E+00,6.34E+00,0.7385,1.97E-01,3.46E+03,9.13E+02,,,7077,260,4.06,0.29,1.861,0.973,UNK
17061,9674320,1,,317.051,4.76E-03,297.893,1.19E-02,3.37E-01,2.77E+01,6.097,2.88E+00,5.18E+02,5.75E+01,9.80E+00,1.658,4.20E+00,2.22E+02,2.80E+01,,,5370,175,4.6,0.14,0.73,0.178,UNK
17069,9761615,1,,1.79109,4.85E-06,131.962,1.27E-03,8.99E-01,3.01E-01,2.133,7.13E-02,1.71E+02,7.71E+00,2.92E+01,1.541,4.17E-01,1.55E+03,3.36E+02,,,6040,192,4.47,0.3,0.999,0.429,PC
17205,9824805,1,,4.44448,2.17E-05,133.465,3.42E-03,6.58E-01,2.39E+00,3.197,2.23E-01,1.58E+02,1.00E+01,1.71E+01,1.375,7.48E-01,1.19E+03,2.63E+02,,,6210,192,4.45,0.28,1.033,0.452,PC
17262,9790785,1,,1.41278,1.82E-05,132.459,5.30E-03,5.34E-01,7.76E+00,3.959,3.66E+00,1.11E+02,1.97E+01,6.70E+00,1.084,1.13E+00,1.81E+03,3.50E+02,,,6544,243,4.47,0.28,0.989,0.375,AFP
17263,9790785,2,,1.41269,1.50E-05,131.798,4.40E-03,4.67E-01,8.05E+00,6.01,1.04E+01,1.51E+02,1.96E+01,9.27E+00,1.251,1.09E+00,1.81E+03,3.50E+02,,,6544,243,4.47,0.28,0.989,0.375,AFP
17271,9838311,1,,3.80737,1.83E-05,133.591,2.98E-03,7.00E-01,4.15E-01,12.39,2.29E+00,4.06E+01,3.18E+00,1.30E+01,0.7989,8.97E-02,1.37E+03,3.85E+02,,,6422,218,4.37,0.32,1.173,0.655,NTP
17280,9899483,1,,1.33256,4.37E-06,132.052,1.31E-03,7.11E-01,6.57E-01,2.747,3.03E-01,7.13E+01,3.12E+00,2.82E+01,1.274,2.10E-01,2.20E+03,7.16E+02,,,6784,261,4.26,0.36,1.404,0.907,AFP
17335,9838557,1,,2.72862,4.84E-05,132.121,1.10E-02,6.87E-04,1.24E+04,9.568,1.63E+01,4.44E+01,9.17E+01,8.84E+00,0.6303,1.08E+00,1.34E+03,2.13E+02,,,6117,183,4.5,0.24,0.947,0.296,UNK
17383,11296045,3,,2.39568,3.83E-05,132.108,1.07E-02,9.90E-01,2.89E-03,3.838,1.65E-01,9.08E+01,5.84E+00,1.74E+01,1.92,1.58E-01,1.83E+03,6.13E+02,,,6795,248,4.25,0.37,1.44,0.958,AFP
17447,11351454,1,,374.465,1.59E-02,462.002,2.15E-02,5.03E-01,8.46E+00,10.51,3.06E+00,4.38E+02,6.50E+01,7.02E+00,2.418,2.82E+00,2.80E+02,8.04E+01,,,6195,243,4.41,0.33,1.124,0.64,PC
17448,11356260,1,,8.50701,3.61E-05,134.641,3.29E-03,8.01E-01,1.02E+00,3.064,5.38E-01,2.84E+02,1.59E+01,1.86E+01,1.845,8.86E-01,9.01E+02,1.75E+02,,,5822,175,4.43,0.26,0.986,0.378,PC
17456,11414684,1,,0.666535,0.00E+00,132.068,0.00E+00,1.00E-01,0.00E+00,2.5,0.00E+00,1.89E+03,0.00E+00,-1.00E+00,80.72,0.00E+00,6.36E+03,0.00E+00,,,4534,137,2.19,0.03,19.41,5.267,UNK
17457,11414684,2,,0.976927,1.46E-05,131.86,6.42E-03,3.55E-01,8.28E+00,4.317,5.45E+00,8.56E+01,1.22E+01,9.80E+00,17.51,1.96E+01,5.60E+03,7.79E+02,,,4534,137,2.19,0.03,19.41,5.267,UNK
17481,11074835,1,,6.03352,5.60E-05,137.124,6.62E-03,4.96E-01,2.16E+00,9.857,6.82E-01,8.23E+01,5.11E+00,1.69E+01,3.277,1.34E+00,1.60E+03,2.03E+02,,,4924,78,3.36,0.14,3.588,0.903,PC
17506,11356602,1,,323.27,8.50E-03,191.32,1.17E-02,5.01E-01,3.38E+00,15.35,1.58E+00,3.11E+02,2.27E+01,1.84E+01,2.062,9.09E-01,3.05E+02,8.15E+01,,,6257,190,4.34,0.31,1.136,0.604,UNK
17541,11121752,1,,3.93085,1.43E-05,135.192,2.49E-03,6.83E-01,1.32E+00,3.012,1.07E-01,9.99E+01,5.22E+00,2.06E+01,1.266,4.33E-01,1.32E+03,1.05E+02,,,6038,123,4.29,0.13,1.19,0.183,PC
17542,11121752,2,,7.63013,3.53E-05,137.075,3.58E-03,1.35E-01,3.21E+01,2.847,1.98E-01,1.25E+02,7.59E+00,1.74E+01,1.33,1.21E+00,1.06E+03,8.40E+01,,,6038,123,4.29,0.13,1.19,0.183,PC
17573,11416104,1,,6.31766,1.87E-04,134.027,2.27E-02,9.88E-01,1.23E-03,8.698,2.73E-01,2.65E+01,2.42E+00,1.07E+01,1.68,7.90E-02,1.89E+03,3.74E+02,,,7888,306,3.94,0.24,2.432,0.944,AFP
17574,11416104,2,,6.31665,1.24E-04,131.987,1.46E-02,7.12E-01,9.28E-01,15.07,3.66E+00,1.82E+01,2.23E+00,8.30E+00,1.115,2.56E-01,1.89E+03,3.74E+02,,,7888,306,3.94,0.24,2.432,0.944,AFP
17579,11462151,1,,0.514191,1.27E-05,131.807,1.51E-03,5.00E-01,1.52E+00,1.408,2.31E-01,2.79E+01,4.13E+00,9.59E+00,1.129,2.31E-01,3.93E+03,8.77E+02,,,7517,316,4.01,0.26,2.064,0.905,UNK
17580,11462151,2,,1.52051,1.54E-05,131.585,2.93E-03,9.01E-01,4.34E-01,2.424,7.90E-01,4.01E+01,5.61E+00,7.88E+00,1.534,5.44E-01,2.74E+03,6.11E+02,,,7517,316,4.01,0.26,2.064,0.905,UNK
17638,11462151,3,,0.760262,1.03E-05,131.94,2.54E-03,9.11E-01,3.40E-01,2.105,2.47E+00,3.48E+01,4.35E+00,9.51E+00,1.441,4.40E-01,3.45E+03,7.70E+02,,,7517,316,4.01,0.26,2.064,0.905,UNK
17660,11080702,1,,8.67234,6.17E-05,132.554,5.68E-03,8.78E-01,8.17E-01,2.784,5.78E-01,8.94E+01,1.05E+01,8.73E+00,0.9745,6.48E-01,8.25E+02,1.70E+02,,,5620,156,4.5,0.27,0.882,0.359,PC
17661,11080711,1,,342.506,8.10E-03,347.221,1.41E-02,3.84E-02,1.82E+02,14.4,3.57E+00,4.30E+02,1.17E+02,5.23E+00,1.998,3.16E+00,2.57E+02,4.98E+01,,,5714,156,4.43,0.26,0.975,0.374,UNK
17683,11303815,1,,0.852874,5.69E-06,132.311,1.18E-03,1.00E-01,4.32E+01,1.238,1.13E-01,1.39E+02,1.07E+01,1.80E+01,1.171,1.34E+00,1.83E+03,3.53E+02,,,5387,173,4.38,0.25,1.009,0.383,AFP
17705,11548140,1,,1.37866,3.07E-07,132.554,4.68E-05,6.88E-01,2.40E-02,1.303,1.54E-02,2.04E+04,9.72E+01,3.64E+02,6.447,6.48E-02,7.29E+02,5.35E+01,,,3450,58,4.83,0.09,0.42,0.06,PC
17710,11572666,1,,0.523674,4.13E-05,131.861,1.46E-02,7.88E-01,4.83E+00,2.487,2.44E+01,1.20E+01,4.64E+00,2.91E+00,1.425,2.18E+00,5.01E+03,1.35E+03,,,7247,284,3.53,0.51,3.745,1.998,AFP
17711,11572666,2,,0.523677,1.32E-05,131.609,1.54E-03,1.00E-01,2.91E+01,2,1.40E+00,6.44E+01,9.70E+00,1.46E+01,3.048,1.55E+00,5.01E+03,1.35E+03,,,7247,284,3.53,0.51,3.745,1.998,AFP
17731,11193046,1,,1.4875,1.02E-05,131.941,1.28E-03,5.00E-01,1.68E+00,3.427,3.70E-01,1.17E+02,1.41E+01,9.72E+00,3.435,6.62E-01,3.62E+03,6.32E+02,,,8377,328,3.76,0.27,3.067,1.042,NTP
17732,11193046,2,,1.32147,1.36E-05,131.853,1.93E-03,9.01E-01,2.27E-01,2.808,8.10E-01,9.81E+01,1.56E+01,7.70E+00,3.531,6.72E-01,3.77E+03,6.57E+02,,,8377,328,3.76,0.27,3.067,1.042,NTP
17823,11465950,1,,16.0574,9.04E-05,132.387,4.60E-03,4.24E-01,1.10E+01,3.19,8.72E-01,5.87E+02,3.61E+01,1.71E+01,1.998,2.59E+00,6.50E+02,1.10E+02,,,5658,158,4.57,0.22,0.815,0.272,PC
17832,11600889,1,,0.669322,2.59E-06,132.12,4.96E-04,9.00E-01,1.64E-01,1.317,2.38E-01,8.01E+01,2.78E+00,4.27E+01,1.085,1.90E-01,1.98E+03,1.63E+02,,,5475,102,4.43,0.13,1.003,0.161,PC
17836,11621897,1,,21.6832,5.11E-04,136.957,1.92E-02,4.63E-01,7.50E+00,8.768,7.00E-01,8.13E+01,1.13E+01,7.27E+00,0.9537,8.14E-01,7.13E+02,1.65E+02,,,6297,206,4.45,0.3,1.031,0.472,UNK
18000,11516242,1,,459.076,1.45E-02,260.418,2.63E-02,4.56E-01,9.68E+00,11.18,1.94E+00,2.62E+02,6.27E+01,4.65E+00,2.799,4.33E+00,2.78E+02,1.08E+02,,,5099,154,3.92,0.63,1.725,1.331,NTP
18004,11560397,1,,0.527641,1.99E-02,131.875,9.74E+00,6.62E-01,3.44E+03,3.019,1.23E+04,9.99E-03,1.87E+00,7.67E-03,0.028,1.88E+01,4.06E+03,9.67E+02,,,6762,255,3.74,0.43,2.637,1.239,NTP
18005,11560431,1,,0.527679,5.14E-06,131.817,5.71E-04,8.17E-02,2.93E+01,1.285,2.91E-01,3.38E+01,2.21E+00,2.72E+01,0.4747,2.89E-01,1.97E+03,3.92E+02,,,5367,223,4.51,0.24,0.828,0.322,AFP
18034,11251058,1,,2.25284,1.06E-05,131.626,2.15E-03,5.47E-01,1.41E+00,2.205,7.97E-02,4.88E+01,4.51E+00,1.25E+01,1.094,2.14E-01,1.93E+03,6.82E+02,,,6929,259,4.23,0.39,1.501,1.054,AFP
18060,11517934,1,,514.255,1.52E-02,384.267,1.76E-02,4.45E-02,3.50E+02,6.184,3.26E+00,3.49E+02,1.19E+02,2.92E+00,1.929,5.99E+00,2.45E+02,6.41E+01,,,6210,184,4.45,0.33,1.033,0.538,UNK
18072,11046025,1,,3.72022,1.35E-05,133.415,2.21E-03,7.00E-01,1.37E+00,1.805,1.16E-01,1.70E+02,1.35E+01,1.49E+01,1.111,5.85E-01,9.54E+02,9.10E+02,,,5017,153,4.52,0.85,0.797,1.52,PC
18118,11517934,2,,419.161,9.00E-03,160.079,1.32E-02,8.09E-01,2.05E+00,4.592,2.23E+00,3.34E+02,1.05E+02,4.05E+00,2.096,2.02E+00,2.62E+02,6.86E+01,,,6210,184,4.45,0.33,1.033,0.538,UNK
18119,11518142,1,,240.801,5.57E-04,334.141,1.74E-03,5.65E-01,5.67E-02,16.17,1.47E-01,5.17E+03,3.51E+01,1.52E+02,6.611,7.26E-02,2.83E+02,6.19E+01,,,5911,174,4.53,0.31,0.887,0.384,PC
18161,11391957,1,,8.35391,1.34E-05,138.216,1.20E-03,4.58E-01,3.50E+00,2.264,3.09E-01,1.02E+03,2.59E+01,4.08E+01,2.538,1.18E+00,7.89E+02,1.60E+02,,,5592,164,4.58,0.25,0.782,0.313,PC
18162,11392017,1,,2.45571,6.27E-06,133.031,9.62E-04,7.05E-01,9.50E-01,2.325,7.17E-02,2.37E+02,1.44E+01,1.88E+01,3.808,1.25E+00,1.89E+03,6.84E+02,,,5148,127,3.62,0.38,2.314,1.67,AFP
18176,11519180,1,,0.745046,8.85E-06,131.938,2.55E-03,3.00E-01,1.07E+01,2.5,1.69E+00,9.28E+01,8.51E+00,1.26E+01,1.91,1.13E+00,3.53E+03,1.14E+03,,,8063,329,4.12,0.38,1.94,1.247,AFP
18177,11519180,2,,0.745053,7.06E-06,131.694,1.16E-03,6.64E-01,1.74E+00,2.2,9.49E-01,2.11E+02,1.48E+01,2.55E+01,3.002,1.03E+00,3.53E+03,1.14E+03,,,8063,329,4.12,0.38,1.94,1.247,AFP
18178,11519180,3,,0.745038,8.45E-06,132.197,1.67E-03,1.46E-04,5.86E+03,2.023,1.95E-01,1.36E+02,3.03E+01,1.76E+01,2.291,3.46E-01,3.53E+03,1.14E+03,,,8063,329,4.12,0.38,1.94,1.247,AFP
18184,11611275,1,,6.9424,4.56E-05,135.963,5.08E-03,2.86E-01,1.40E+01,3.365,2.75E-01,1.53E+02,1.18E+01,1.35E+01,1.281,1.17E+00,1.00E+03,2.24E+02,,,6108,231,4.47,0.3,1.03,0.454,PC
18195,11098069,1,,18.941,2.27E-04,135.528,9.15E-03,2.53E-01,1.33E+01,14.96,2.77E-01,5.79E+01,6.83E+00,1.01E+01,1.205,7.25E-01,9.99E+02,3.23E+02,,,7120,265,4.18,0.35,1.556,0.998,NTP
18208,11201483,1,,0.749576,1.84E-05,131.574,3.14E-03,1.76E-01,3.27E+01,1.903,1.20E+00,2.52E+01,5.65E+00,5.32E+00,0.7165,7.21E-01,2.85E+03,8.20E+02,,,7196,312,4.24,0.32,1.405,0.798,UNK
18223,11394027,1,,14.3868,1.66E-05,141.683,9.02E-04,7.08E-01,6.72E-01,2.194,1.70E-01,5.76E+02,1.01E+01,5.89E+01,2.758,5.98E-01,7.76E+02,6.65E+01,,,5725,112,4.35,0.13,1.072,0.179,PC
18224,11411670,1,,1.22058,1.43E-05,132.35,5.35E-03,9.07E-01,4.10E-01,3.626,5.73E+00,1.91E+01,1.75E+00,1.16E+01,1.054,2.78E-01,3.57E+03,9.56E+02,,,9589,412,4.15,0.32,2.095,1.107,AFP
18225,11411670,2,,1.22061,1.46E-05,131.721,5.18E-03,4.99E-01,2.40E+00,4.368,1.97E+00,1.86E+01,2.08E+00,1.06E+01,0.9448,2.20E-01,3.57E+03,9.56E+02,,,9589,412,4.15,0.32,2.095,1.107,AFP
18226,11412250,1,,3.58231,8.16E-05,133.158,1.55E-02,7.57E-01,9.87E-01,10.62,6.22E+00,1.31E+01,1.76E+00,7.47E+00,0.8565,2.51E-01,2.24E+03,3.74E+02,,,7848,304,3.93,0.27,2.175,0.707,NTP
18242,11568224,1,,0.881926,3.15E-06,132.042,4.87E-04,9.00E-01,1.96E-01,0.9383,7.84E-02,3.17E+02,1.50E+01,3.13E+01,1.918,3.23E-01,1.96E+03,3.89E+02,,,6168,188,4.48,0.28,0.911,0.357,AFP
18276,11296045,1,,2.39501,4.40E-05,132.161,8.42E-03,8.27E-01,7.17E-01,2.514,3.70E-01,1.57E+01,5.52E+00,3.17E+00,0.6367,2.30E-01,1.83E+03,6.13E+02,,,6795,248,4.25,0.37,1.44,0.958,AFP
18277,11296045,2,,2.3959,2.18E-05,133.079,4.57E-03,9.12E-01,1.76E-01,5.513,2.26E+00,3.65E+01,3.90E+00,9.71E+00,1.023,1.70E-01,1.83E+03,6.13E+02,,,6795,248,4.25,0.37,1.44,0.958,AFP
18303,11568224,2,,0.881944,4.26E-06,131.591,6.19E-04,7.00E-01,7.60E-01,0.8305,3.98E-02,2.42E+02,1.51E+01,2.35E+01,1.534,3.02E-01,1.96E+03,3.89E+02,,,6168,188,4.48,0.28,0.911,0.357,AFP
18347,10814863,1,,0.542119,1.10E-05,131.86,2.06E-03,7.05E-01,1.18E+00,1.232,3.11E-01,5.19E+01,6.54E+00,1.12E+01,2.424,6.85E-01,5.03E+03,9.09E+02,,,8283,338,3.76,0.3,3.123,1.1,UNK
18348,10814863,2,,1.25737,3.20E-05,131.596,1.34E-02,1.29E-03,2.04E+03,9.662,2.51E+01,4.63E+01,1.36E+01,8.57E+00,2.147,9.71E-01,3.80E+03,6.87E+02,,,8283,338,3.76,0.3,3.123,1.1,UNK
18401,10744575,1,,418.479,6.35E-03,484.913,8.21E-03,2.40E-01,1.73E+01,14.26,3.38E+00,7.40E+02,1.39E+02,5.41E+00,3.121,2.55E+00,2.85E+02,7.02E+01,,,6366,218,4.34,0.29,1.137,0.555,UNK
18406,10814863,3,,1.44131,4.14E-05,132.043,7.09E-03,9.30E-01,2.62E+00,1.095,3.37E+00,3.12E+02,1.93E+02,1.34E+01,6.621,1.79E+01,3.63E+03,6.56E+02,,,8283,338,3.76,0.3,3.123,1.1,UNK
18408,10815677,1,,1.28422,9.64E-06,132.665,2.55E-03,3.30E-03,2.26E+03,1.92,2.82E-01,1.51E+02,1.72E+01,1.13E+01,1.122,1.84E+00,1.62E+03,3.06E+02,,,5849,194,4.52,0.27,0.919,0.341,UNK
18419,10924340,1,,0.750725,8.39E-06,131.816,1.65E-03,8.99E-01,2.91E-01,1.12,2.10E-01,4.02E+01,4.68E+00,1.27E+01,0.6992,1.74E-01,2.07E+03,4.25E+02,,,6187,183,4.5,0.3,0.937,0.38,AFP
18426,10991360,1,,0.552669,1.09E-05,131.847,3.53E-03,9.09E-01,7.36E-01,1.68,5.20E+00,2.10E+01,2.92E+00,1.01E+01,0.7987,5.11E-01,2.95E+03,7.97E+02,,,6526,221,4.18,0.29,1.482,0.793,UNK
18461,10745365,1,,8.91714,7.12E-05,139.621,5.95E-03,5.13E-01,6.46E+00,4.114,4.65E-01,1.65E+02,1.43E+01,1.17E+01,1.307,1.14E+00,9.32E+02,1.93E+02,,,6210,201,4.47,0.29,0.986,0.404,PC
18475,10903251,1,,1.56033,2.35E-05,131.632,7.66E-03,1.13E-02,1.01E+03,4.74,8.29E+00,1.46E+01,2.01E+00,7.78E+00,0.7531,1.45E+00,2.90E+03,7.16E+02,,,8383,319,4.1,0.3,1.945,0.95,AFP
18476,10903251,2,,1.56036,1.81E-05,132.36,5.85E-03,5.00E-01,2.26E+00,4.603,1.32E+00,1.93E+01,2.02E+00,1.07E+01,0.8852,2.30E-01,2.90E+03,7.16E+02,,,8383,319,4.1,0.3,1.945,0.95,AFP
18479,10924340,2,,0.750724,8.20E-06,132.196,1.73E-03,2.99E-01,9.37E+00,1.325,2.04E-01,3.87E+01,4.23E+00,1.31E+01,0.5916,3.55E-01,2.07E+03,4.25E+02,,,6187,183,4.5,0.3,0.937,0.38,AFP
18530,10794405,1,,0.952367,5.39E-06,132.342,8.45E-04,1.00E-01,4.67E+01,0.8457,4.32E-02,1.27E+02,9.91E+00,1.83E+01,0.9764,1.05E+00,1.71E+03,3.69E+02,,,5661,162,4.52,0.29,0.863,0.369,AFP
18567,10597164,1,,4.56382,1.60E-04,133.213,2.93E-02,9.89E-01,7.44E-03,6.402,5.52E-01,6.73E+01,1.06E+01,9.39E+00,2.903,5.40E-01,1.53E+03,4.07E+02,,,5446,196,3.79,0.51,2.39,1.257,AFP
18579,10728219,1,,3.3718,0.00E+00,134.873,0.00E+00,1.00E-01,0.00E+00,2,0.00E+00,3.64E+05,0.00E+00,-1.00E+00,49.76,0.00E+00,1.16E+03,0.00E+00,,,5615,170,4.46,0.26,0.912,0.365,AFP
18580,10728219,2,,3.3718,2.00E-07,133.19,4.30E-05,7.50E-01,9.24E-04,3.445,3.09E-03,4.39E+04,4.48E+01,1.40E+03,21.07,1.72E-02,1.16E+03,2.34E+02,,,5615,170,4.46,0.26,0.912,0.365,AFP
18581,10728219,3,,3.37187,0.00E+00,134.695,0.00E+00,1.00E-01,0.00E+00,12,0.00E+00,2.59E+04,0.00E+00,-1.00E+00,14.52,0.00E+00,1.16E+03,0.00E+00,,,5615,170,4.46,0.26,0.912,0.365,AFP
18595,10865801,1,,542.061,0.00E+00,131.634,0.00E+00,1.00E-01,0.00E+00,7.5,0.00E+00,7.64E+02,0.00E+00,-1.00E+00,3.169,0.00E+00,2.65E+02,0.00E+00,,,6594,231,4.39,0.29,1.138,0.514,UNK
18615,10490561,1,,1.08992,1.17E-05,132.032,2.73E-03,9.86E-02,5.88E+01,3.478,3.43E+00,2.59E+01,3.25E+00,9.48E+00,0.2972,3.96E-01,1.30E+03,6.61E+01,,,5066,165,4.67,0.05,0.59,0.046,AFP
18616,10490561,2,,1.08973,1.20E-05,131.642,3.19E-03,6.00E-01,1.15E+00,3.205,7.68E-01,2.25E+01,2.80E+00,1.01E+01,0.2907,7.35E-02,1.30E+03,6.61E+01,,,5066,165,4.67,0.05,0.59,0.046,AFP
18626,10598279,1,,459.06,7.63E-03,260.488,1.35E-02,8.20E-01,1.45E+00,8.342,3.17E+00,3.47E+02,6.53E+01,6.39E+00,1.948,1.30E+00,2.51E+02,4.96E+01,,,6299,188,4.48,0.29,0.939,0.367,NTP
18636,10681475,1,,0.772803,1.00E-05,131.536,5.35E-03,9.72E-01,6.32E-03,1.98,8.40E-02,6.20E+02,6.98E+01,1.25E+01,3.04,2.49E-01,1.89E+03,3.40E+02,,,5806,193,4.53,0.26,0.899,0.317,UNK
18654,10844890,1,,8.29484,1.54E-05,133.502,1.55E-03,3.69E-01,5.21E+00,2.411,2.32E-01,5.63E+02,1.47E+01,4.10E+01,2.234,1.12E+00,8.74E+02,1.83E+02,,,5772,185,4.48,0.29,0.935,0.387,PC
18670,10977671,1,,199.038,4.40E-03,180.206,1.78E-02,3.45E-01,9.77E+00,14.55,1.50E+00,2.39E+02,2.27E+01,1.06E+01,5.259,5.47E+00,4.83E+02,5.55E+01,,,5157,131,3.54,0.14,3.436,0.77,AFP
18717,10873260,1,,5.85295,4.99E-06,136.066,6.28E-04,4.81E-01,8.89E-01,4.545,1.53E-01,1.02E+03,8.87E+00,1.20E+02,3.312,3.87E-01,1.06E+03,2.36E+02,,,6050,195,4.45,0.3,1.013,0.449,PC
18735,10491544,1,,22.7719,7.11E-06,140.488,2.33E-04,9.99E-01,3.96E-02,8.104,1.12E-02,3.82E+04,9.56E+01,3.99E+02,156.9,1.45E+01,1.25E+03,4.41E+02,,,5073,146,3.02,0.34,4.61,3.227,AFP
18736,10491544,2,,22.7719,1.10E-05,133.843,3.61E-04,9.91E-01,3.06E-02,10.52,2.03E-02,3.00E+04,5.82E+01,3.57E+02,137.1,1.11E+01,1.25E+03,4.41E+02,,,5073,146,3.02,0.34,4.61,3.227,AFP
18769,10751515,1,,56.4065,2.16E-05,138.31,3.53E-04,4.89E-01,2.28E-03,18.47,1.78E-02,1.45E+05,1.34E+02,1.23E+03,25.25,2.03E-02,3.58E+02,2.72E+01,,,5011,191,4.62,0.06,0.647,0.085,AFP
18780,10874226,1,,11.9736,5.40E-06,139.251,3.57E-04,9.89E-01,4.66E-02,2.617,3.54E-02,4.82E+03,3.31E+01,1.78E+02,11.21,3.15E+00,8.20E+02,1.71E+02,,,6146,200,4.5,0.3,0.943,0.389,AFP
18781,10874226,2,,11.9736,8.64E-06,132.806,5.55E-04,9.97E-01,4.24E-02,4.231,4.57E-02,3.82E+03,2.53E+01,1.65E+02,10.46,2.96E+00,8.20E+02,1.71E+02,,,6146,200,4.5,0.3,0.943,0.389,AFP
18797,10514429,1,,20.7195,8.78E-05,143.291,3.70E-03,5.52E-01,3.23E+00,3.971,4.15E-01,3.08E+02,1.67E+01,1.86E+01,2.477,1.37E+00,7.90E+02,6.73E+01,,,5837,109,4.14,0.14,1.366,0.227,AFP
18851,10982884,1,,459.476,1.78E-02,259.97,3.25E-02,7.60E-01,1.60E+00,6.476,2.01E+00,6.37E+02,1.19E+02,6.16E+00,2.575,1.49E+00,2.40E+02,4.58E+01,,,5970,166,4.45,0.27,0.937,0.353,NTP
18859,10518424,1,,2.69636,9.86E-06,132.989,2.20E-03,7.14E-01,1.27E+00,3.037,9.99E-02,2.04E+02,1.04E+01,2.20E+01,1.416,5.08E-01,1.33E+03,2.72E+02,,,6106,184,4.5,0.29,0.923,0.372,AFP
18862,10538299,1,,1.20751,2.42E-05,132.533,8.48E-03,2.58E-01,2.47E+01,7.018,2.93E+01,1.10E+01,1.34E+00,8.82E+00,0.679,7.76E-01,3.08E+03,9.25E+02,,,8141,339,4.1,0.36,2.014,1.198,UNK
18897,10802820,1,,0.760165,9.68E-06,131.778,2.36E-03,4.80E-01,1.62E+00,2.551,6.28E-01,1.69E+01,1.94E+00,1.06E+01,1.043,1.91E-01,3.88E+03,6.66E+02,,,7974,314,3.93,0.21,2.452,0.819,NTP
18919,10518424,2,,2.69645,2.17E-05,131.615,4.77E-03,4.41E-01,6.20E+00,3.05,2.12E-01,9.19E+01,9.94E+00,1.02E+01,0.9051,6.07E-01,1.33E+03,2.72E+02,,,6106,184,4.5,0.29,0.923,0.372,AFP
18922,10538299,2,,0.651302,1.49E-05,132.04,5.48E-03,1.30E-02,9.91E+02,3.18,1.64E+01,1.93E+01,3.78E+00,8.96E+00,0.8953,1.95E+00,3.78E+03,1.14E+03,,,8141,339,4.1,0.36,2.014,1.198,UNK
18933,10604335,1,,11.0082,1.70E-05,132.217,1.22E-03,5.03E-01,2.05E+00,2.02,2.23E-01,1.46E+03,4.30E+01,3.92E+01,2.244,8.31E-01,4.85E+02,1.84E+01,,,4123,98,4.68,0.04,0.578,0.034,PC
18991,10604335,2,,92.7501,1.21E-03,173.272,1.10E-02,9.89E-01,1.35E-01,7.334,7.39E-01,1.24E+03,1.05E+02,1.23E+01,3.582,5.29E+00,2.39E+02,9.02E+00,,,4123,98,4.68,0.04,0.578,0.034,PC
18992,10604335,3,,2.14321,3.08E-05,131.892,8.15E-03,1.21E-02,2.66E+02,8.117,6.08E+00,9.28E+01,1.23E+01,8.77E+00,0.5423,4.78E-01,8.37E+02,3.17E+01,,,4123,98,4.68,0.04,0.578,0.034,UNK
18993,10604429,1,,0.856938,7.44E-06,131.92,2.51E-03,5.14E-01,2.75E+00,2.379,7.54E-01,4.85E+01,5.13E+00,1.33E+01,3.113,1.09E+00,4.66E+03,9.20E+02,,,7841,316,3.56,0.29,4.313,1.667,UNK
19014,10779233,1,,201.119,1.38E-03,187.567,5.12E-03,8.23E-01,1.05E-01,10.85,4.43E-01,5.99E+02,2.87E+01,2.14E+01,2.628,1.80E-01,3.00E+02,2.98E+01,,,5646,105,4.45,0.15,0.954,0.186,PC
19046,10548195,1,,0.968858,1.09E-05,132.312,2.27E-03,3.19E-01,1.30E+01,1.236,1.17E-01,9.62E+01,1.38E+01,9.36E+00,1.01,9.45E-01,1.95E+03,3.91E+02,,,6148,210,4.46,0.28,1.015,0.402,UNK
